,REF_DATE,VALUE
53069,2017-11,100.0
53187,2017-12,101.0
53188,2017-12,101.1
53189,2017-12,100.0
53307,2018-01,101.2
53308,2018-01,101.3
53309,2018-01,100.0
53427,2018-02,101.2
53428,2018-02,101.3
53429,2018-02,100.0
53547,2018-03,101.2
53548,2018-03,101.3
53549,2018-03,100.0
53667,2018-04,101.1
53668,2018-04,101.2
53669,2018-04,100.0
53787,2018-05,101.1
53788,2018-05,101.2
53789,2018-05,100.0
53907,2018-06,101.1
53908,2018-06,101.2
53909,2018-06,100.0
54027,2018-07,100.9
54028,2018-07,101.0
54029,2018-07,100.0
54147,2018-08,101.1
54148,2018-08,101.2
54149,2018-08,100.0
54267,2018-09,101.1
54268,2018-09,101.2
54269,2018-09,100.0
54387,2018-10,100.9
54388,2018-10,100.9
54389,2018-10,100.0
54507,2018-11,100.9
54508,2018-11,100.9
54509,2018-11,100.0
54627,2018-12,100.9
54628,2018-12,100.9
54629,2018-12,100.0
54747,2019-01,100.9
54748,2019-01,100.9
54749,2019-01,100.0
54867,2019-02,100.9
54868,2019-02,100.9
54869,2019-02,100.0
54987,2019-03,100.9
54988,2019-03,100.9
54989,2019-03,100.0
55107,2019-04,100.9
55108,2019-04,101.0
55109,2019-04,100.0
55227,2019-05,100.9
55228,2019-05,101.0
55229,2019-05,100.0
55347,2019-06,100.9
55348,2019-06,101.0
55349,2019-06,100.0
55467,2019-07,101.6
55468,2019-07,101.8
55469,2019-07,100.1
55587,2019-08,102.1
55588,2019-08,102.3
55589,2019-08,100.1
55707,2019-09,102.5
55708,2019-09,102.7
55709,2019-09,100.4
55827,2019-10,102.5
55828,2019-10,102.7
55829,2019-10,100.4
55947,2019-11,102.5
55948,2019-11,102.7
55949,2019-11,100.4
56067,2019-12,102.7
56068,2019-12,102.8
56069,2019-12,101.6
56187,2020-01,102.7
56188,2020-01,102.8
56189,2020-01,101.6
56307,2020-02,102.7
56308,2020-02,102.8
56309,2020-02,101.6
56427,2020-03,103.0
56428,2020-03,103.1
56429,2020-03,101.6
56547,2020-04,103.2
56548,2020-04,103.4
56549,2020-04,101.6
56667,2020-05,103.2
56668,2020-05,103.4
56669,2020-05,101.6
56787,2020-06,103.2
56788,2020-06,103.4
56789,2020-06,101.6
56907,2020-07,103.2
56908,2020-07,103.4
56909,2020-07,101.6
57027,2020-08,103.2
57028,2020-08,103.4
57029,2020-08,101.6
57147,2020-09,104.2
57148,2020-09,104.5
57149,2020-09,101.6
57267,2020-10,104.2
57268,2020-10,104.5
57269,2020-10,101.6
57387,2020-11,104.2
57388,2020-11,104.5
57389,2020-11,101.6
57507,2020-12,104.2
57508,2020-12,104.5
57509,2020-12,101.6
57627,2021-01,104.2
57628,2021-01,104.4
57629,2021-01,101.6
57747,2021-02,105.5
57748,2021-02,105.9
57749,2021-02,102.0
57867,2021-03,108.5
57868,2021-03,109.4
57869,2021-03,102.0
57987,2021-04,110.2
57988,2021-04,111.3
57989,2021-04,102.1
58107,2021-05,109.4
58108,2021-05,110.2
58109,2021-05,102.3
58227,2021-06,111.1
58228,2021-06,110.8
58229,2021-06,102.5
58347,2021-07,112.2
58348,2021-07,112.2
58349,2021-07,102.5
58467,2021-08,114.1
58468,2021-08,114.6
58469,2021-08,102.5
58587,2021-09,114.1
58588,2021-09,114.6
58589,2021-09,102.5
58707,2021-10,114.2
58708,2021-10,114.7
58709,2021-10,102.5
58827,2021-11,114.2
58828,2021-11,114.7
58829,2021-11,102.5
58947,2021-12,115.5
58948,2021-12,116.2
58949,2021-12,102.5
59067,2022-01,115.5
59068,2022-01,116.2
59069,2022-01,102.5
59187,2022-02,117.9
59188,2022-02,119.1
59189,2022-02,102.5
59307,2022-03,117.9
59308,2022-03,119.1
59309,2022-03,102.5
59427,2022-04,119.5
59428,2022-04,121.1
59429,2022-04,102.5
59547,2022-05,119.5
59548,2022-05,121.1
59549,2022-05,102.5
59667,2022-06,119.5
59668,2022-06,121.1
59669,2022-06,102.5
59787,2022-07,119.5
59788,2022-07,121.1
59789,2022-07,102.5
59907,2022-08,119.5
59908,2022-08,121.1
59909,2022-08,102.5
60027,2022-09,119.5
60028,2022-09,121.1
60029,2022-09,102.5
60147,2022-10,119.5
60148,2022-10,121.1
60149,2022-10,102.5
60267,2022-11,119.5
60268,2022-11,121.1
60269,2022-11,102.5
60387,2022-12,119.5
60388,2022-12,121.1
60389,2022-12,102.5
