,REF_DATE,VALUE
56820,2020-06,105.1
56821,2020-06,107.1
56822,2020-06,101.1
56940,2020-07,106.7
56941,2020-07,108.4
56942,2020-07,103.2
57060,2020-08,108.0
57061,2020-08,109.3
57062,2020-08,105.0
57180,2020-09,110.5
57181,2020-09,113.0
57182,2020-09,104.8
57300,2020-10,110.5
57301,2020-10,113.0
57302,2020-10,104.8
57420,2020-11,110.7
57421,2020-11,113.4
57422,2020-11,104.8
57540,2020-12,111.7
57541,2020-12,114.8
57542,2020-12,104.7
57660,2021-01,116.1
57661,2021-01,120.9
57662,2021-01,105.0
57780,2021-02,116.1
57781,2021-02,120.9
57782,2021-02,105.0
57900,2021-03,116.1
57901,2021-03,120.9
57902,2021-03,105.0
58020,2021-04,116.1
58021,2021-04,120.9
58022,2021-04,105.0
58140,2021-05,116.1
58141,2021-05,120.9
58142,2021-05,105.0
58260,2021-06,116.1
58261,2021-06,120.9
58262,2021-06,105.0
58380,2021-07,116.1
58381,2021-07,120.9
58382,2021-07,105.0
58500,2021-08,116.1
58501,2021-08,120.9
58502,2021-08,105.0
58620,2021-09,116.1
58621,2021-09,120.9
58622,2021-09,105.0
58740,2021-10,116.1
58741,2021-10,120.9
58742,2021-10,105.0
58860,2021-11,116.1
58861,2021-11,120.9
58862,2021-11,105.0
58980,2021-12,116.1
58981,2021-12,120.9
58982,2021-12,105.0
59100,2022-01,116.1
59101,2022-01,120.9
59102,2022-01,105.0
59220,2022-02,116.8
59221,2022-02,121.9
59222,2022-02,105.2
59340,2022-03,116.8
59341,2022-03,121.9
59342,2022-03,105.2
59460,2022-04,116.8
59461,2022-04,121.9
59462,2022-04,105.2
59580,2022-05,116.8
59581,2022-05,121.9
59582,2022-05,105.2
59700,2022-06,116.8
59701,2022-06,121.9
59702,2022-06,105.2
59820,2022-07,116.8
59821,2022-07,121.9
59822,2022-07,105.2
59940,2022-08,116.8
59941,2022-08,121.9
59942,2022-08,105.2
60060,2022-09,116.1
60061,2022-09,121.3
60062,2022-09,104.5
60180,2022-10,116.1
60181,2022-10,121.3
60182,2022-10,104.5
60300,2022-11,116.1
60301,2022-11,121.3
60302,2022-11,104.5
60420,2022-12,116.1
60421,2022-12,121.3
60422,2022-12,104.5
