,REF_DATE,VALUE
59317,2022-03,112.4
59318,2022-03,104.4
59436,2022-04,111.5
59437,2022-04,113.1
59438,2022-04,104.4
59556,2022-05,111.5
59557,2022-05,113.1
59558,2022-05,104.4
59676,2022-06,111.5
59677,2022-06,113.1
59678,2022-06,104.4
59796,2022-07,111.5
59797,2022-07,113.1
59798,2022-07,104.4
59916,2022-08,111.5
59917,2022-08,113.1
59918,2022-08,104.4
60036,2022-09,111.5
60037,2022-09,113.1
60038,2022-09,104.4
60156,2022-10,111.5
60157,2022-10,113.1
60158,2022-10,104.4
60276,2022-11,111.5
60277,2022-11,113.1
60278,2022-11,104.4
60396,2022-12,111.5
60397,2022-12,113.1
60398,2022-12,104.4
